date,rnum,rank,rankInten,rankOldAndNew,movieCd,rnum,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
20170219,3,3,0,OLD,20163580,3,그레이트 월,2017-02-15,925858300,13.0,-109590799,-10.6,3305352358,101656,-10757,-9.6,371126,585,2364
20170219,4,4,1,OLD,20161744,4,트롤,2017-02-16,599620900,8.4,2028000,0.3,1636411300,76052,-707,-0.9,215706,622,1382
20170219,5,5,-1,OLD,20151228,5,공조,2017-01-18,604653800,8.5,-82556527,-12,62635031026,71218,-9764,-12.1,7667410,521,1533
20170219,6,6,0,OLD,20167362,6,더 큐어,2017-02-15,207478600,2.9,-61761700,-22.9,1066663300,23307,-7000,-23.1,126456,400,951
20170219,7,7,0,OLD,20167906,7,마이펫 오지,2017-02-16,141799200,2.0,-9626950,-6.4,484126450,17912,-1616,-8.3,63703,392,680
20170219,8,8,0,OLD,20167644,8,발레리나,2017-02-09,105363600,1.5,3482900,3.4,1186421300,13350,386,3,157498,242,319
20170219,9,9,0,OLD,20167716,9,트리플 엑스 리턴즈,2017-02-08,76093200,1.1,-15085700,-16.5,3892085595,8748,-1677,-16.1,465273,275,448
20170219,10,10,1,OLD,20178881,10,명탐정 코난: 에피소드 원-작아진 명탐정,2017-02-08,53900000,0.8,1539500,2.9,907821800,6565,129,2,116312,129,161
20170220,1,1,0,OLD,20166421,1,재심,2017-02-15,855173500,35.5,-1575691050,-64.8,9240833308,113754,-173583,-60.4,1136544,847,4090
20170220,2,2,0,OLD,20150964,2,조작된 도시,2017-02-09,473420400,19.6,-1035803300,-68.6,16475406608,63134,-116005,-64.8,2037398,738,3130
20170220,3,3,0,OLD,20163580,3,그레이트 월,2017-02-15,258180100,10.7,-667678200,-72.1,3563532458,31741,-69915,-68.8,402867,547,2351
20170220,4,4,1,OLD,20151228,4,공조,2017-01-18,198335500,8.2,-406318300,-67.2,62833366526,26372,-44846,-63,7693782,513,1490
20170220,5,5,-1,OLD,20161744,5,트롤,2017-02-16,169652100,7.0,-429968800,-71.7,1806063400,25368,-50684,-66.6,241074,518,1109
20170220,6,6,0,OLD,20167362,6,더 큐어,2017-02-15,102257000,4.2,-105221600,-50.7,1168920300,12983,-10324,-44.3,139439,401,1020
20170220,7,7,0,OLD,20167906,7,마이펫 오지,2017-02-16,44936400,1.9,-96862800,-68.3,529062850,6558,-11354,-63.4,70261,329,531
20170220,8,8,0,OLD,20167644,8,발레리나,2017-02-09,31002100,1.3,-74361500,-70.6,1217423400,4511,-8839,-66.2,162009,181,226
20170220,9,9,0,OLD,20167716,9,트리플 엑스 리턴즈,2017-02-08,28340400,1.2,-47752800,-62.8,3920425995,3770,-4978,-56.9,469043,259,436
20170220,10,10,6,OLD,20161141,10,50가지 그림자: 심연,2017-02-09,28591300,1.2,-17161000,-37.5,1485705600,3624,-1513,-29.5,176975,102,192
20170221,1,1,0,OLD,20166421,1,재심,2017-02-15,794784200,33.9,-60389300,-7.1,10035617508,106084,-7670,-6.7,1242628,865,4099
20170221,2,2,0,OLD,20150964,2,조작된 도시,2017-02-09,441554300,18.8,-31866100,-6.7,16916960908,59236,-3898,-6.2,2096634,747,3145
20170221,3,3,2,OLD,20161744,3,트롤,2017-02-16,211935700,9.0,42283600,24.9,2017999100,31739,6371,25.1,272813,520,1096
20170221,4,4,-1,OLD,20163580,4,그레이트 월,2017-02-15,210389600,9.0,-47790500,-18.5,3773922058,26100,-5641,-17.8,428967,545,2298
20170221,5,5,-1,OLD,20151228,5,공조,2017-01-18,187502300,8.0,-10833200,-5.5,63020868826,25227,-1145,-4.3,7719009,510,1480
20170221,6,6,0,OLD,20167362,6,더 큐어,2017-02-15,86839900,3.7,-15417100,-15.1,1255760200,11077,-1906,-14.7,150516,399,977
20170221,7,7,0,OLD,20167906,7,마이펫 오지,2017-02-16,59465300,2.5,14528900,32.3,588528150,8716,2158,32.9,78977,344,531
20170221,8,8,0,OLD,20167644,8,발레리나,2017-02-09,44125700,1.9,13123600,42.3,1261549100,6469,1958,43.4,168478,190,236
20170221,9,9,2,OLD,20161366,9,"그래, 가족",2017-02-15,29756400,1.3,6340800,27.1,315758800,4172,895,27.3,41732,326,675
20170221,10,10,0,OLD,20161141,10,50가지 그림자: 심연,2017-02-09,28232400,1.2,-358900,-1.3,1513938000,3556,-68,-1.9,180531,101,188
20170222,1,1,0,NEW,20170241,1,23 아이덴티티,2017-02-22,851225800,23.7,851225800,100,853417800,137005,137005,100,137279,503,1925
20170222,2,2,-1,OLD,20166421,2,재심,2017-02-15,762083300,21.2,-32700900,-4.1,10797700808,128189,22105,20.8,1370817,715,2974
20170222,3,3,9,OLD,20161723,3,싱글라이더,2017-02-22,395873500,11.0,366334900,1240.2,439032100,65584,62150,1809.8,71037,554,2402
20170222,4,4,-2,OLD,20150964,4,조작된 도시,2017-02-09,350908200,9.8,-90646100,-20.5,17267869108,58961,-275,-0.5,2155595,520,1694
20170222,5,5,40,OLD,20166101,5,존 윅 - 리로드,2017-02-22,257445100,7.2,256365100,23737.5,270536100,40988,40868,34056.7,42661,224,1007
20170222,6,6,-3,OLD,20161744,6,트롤,2017-02-16,185754400,5.2,-26181300,-12.4,2203753500,28695,-3044,-9.6,301508,415,728
20170222,7,7,41,OLD,20156562,7,루시드 드림,2017-02-22,161582300,4.5,160862300,22342,208652300,26333,26243,29158.9,32468,461,1738
20170222,8,8,68,OLD,20167922,8,핵소 고지,2017-02-22,138404400,3.8,138264400,98760.3,204985600,23123,23101,105004.5,31354,442,1352
20170222,9,9,-5,OLD,20163580,9,그레이트 월,2017-02-15,109081300,3.0,-101308300,-48.2,3883003358,15833,-10267,-39.3,444800,367,1006
20170222,10,10,-5,OLD,20151228,10,공조,2017-01-18,97681700,2.7,-89820600,-47.9,63118550526,15745,-9482,-37.6,7734754,339,629
20170223,1,1,0,OLD,20170241,1,23 아이덴티티,2017-02-22,996096500,30.6,144870700,17,1849514300,130784,-6221,-4.5,268063,651,2347
20170223,2,2,0,OLD,20166421,2,재심,2017-02-15,577787600,17.8,-184295700,-24.2,11375488408,76857,-51332,-40,1447674,683,2954
20170223,3,3,0,OLD,20161723,3,싱글라이더,2017-02-22,265294500,8.2,-130579000,-33,704326600,35835,-29749,-45.4,106872,531,2275
20170223,4,4,0,OLD,20150964,4,조작된 도시,2017-02-09,253174000,7.8,-97734200,-27.9,17521043108,33918,-25043,-42.5,2189513,500,1661
20170223,5,5,1,OLD,20161744,5,트롤,2017-02-16,223615900,6.9,37861500,20.4,2427369400,33028,4333,15.1,334536,406,746
20170223,6,6,-1,OLD,20166101,6,존 윅 - 리로드,2017-02-22,179767700,5.5,-77677400,-30.2,450303800,22981,-18007,-43.9,65642,213,987
20170223,7,7,1,OLD,20167922,7,핵소 고지,2017-02-22,116991800,3.6,-21412600,-15.5,321977400,16083,-7040,-30.4,47437,419,1250
20170223,8,8,0,NEW,20170509,8,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,112968000,3.5,112968000,100,112968000,15368,15368,100,15368,98,187
20170223,9,9,-2,OLD,20156562,9,루시드 드림,2017-02-22,99236600,3.0,-62345700,-38.6,307888900,13396,-12937,-49.1,45864,459,1548
20170223,10,10,0,OLD,20151228,10,공조,2017-01-18,79016400,2.4,-18665300,-19.1,63197566926,10867,-4878,-31,7745621,340,600
20170224,1,1,0,OLD,20170241,1,23 아이덴티티,2017-02-22,1278700300,32.7,282603800,28.4,3128214600,150119,19335,14.8,418182,831,3019
20170224,2,2,0,OLD,20166421,2,재심,2017-02-15,732181628,18.7,154394028,26.7,12107670036,87870,11013,14.3,1535544,704,3050
20170224,3,3,0,OLD,20161723,3,싱글라이더,2017-02-22,333300821,8.5,68006321,25.6,1037627421,39873,4038,11.3,146745,546,2219
20170224,4,4,0,OLD,20150964,4,조작된 도시,2017-02-09,309739128,7.9,56565128,22.3,17830782236,37363,3445,10.2,2226876,515,1656
20170224,5,5,0,OLD,20161744,5,트롤,2017-02-16,251044200,6.4,27428300,12.3,2678413600,33390,362,1.1,367926,443,824
20170224,6,6,0,OLD,20166101,6,존 윅 - 리로드,2017-02-22,223047100,5.7,43279400,24.1,673350900,25443,2462,10.7,91085,241,1028
20170224,7,7,0,OLD,20167922,7,핵소 고지,2017-02-22,141305551,3.6,24313751,20.8,463282951,17400,1317,8.2,64837,421,1167
20170224,8,8,1,OLD,20156562,8,루시드 드림,2017-02-22,99199251,2.5,-37349,0,407088151,12099,-1297,-9.7,57963,460,1360
20170224,9,9,1,OLD,20151228,9,공조,2017-01-18,86666700,2.2,7650300,9.7,63284233626,10561,-306,-2.8,7756182,326,566
20170224,10,10,-2,OLD,20170509,10,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,82417500,2.1,-30550500,-27,195385500,10440,-4928,-32.1,25808,111,218
20170225,1,1,0,OLD,20170241,1,23 아이덴티티,2017-02-22,2437020000,34.1,1158319700,90.6,5565234600,283621,133502,88.9,701803,952,3949
20170225,2,2,0,OLD,20166421,2,재심,2017-02-15,1511003001,21.1,778821373,106.4,13618673037,179354,91484,104.1,1714898,767,3261
20170225,3,3,1,OLD,20150964,3,조작된 도시,2017-02-09,640086951,9.0,330347823,106.7,18470869187,76656,39293,105.2,2303532,545,1691
20170225,4,4,-1,OLD,20161723,4,싱글라이더,2017-02-22,508710800,7.1,175409979,52.6,1546338221,60277,20404,51.2,207022,570,1988
20170225,5,5,0,OLD,20161744,5,트롤,2017-02-16,394101900,5.5,143057700,57,3072515500,50733,17343,51.9,418659,536,1122
20170225,6,6,0,OLD,20166101,6,존 윅 - 리로드,2017-02-22,413663800,5.8,190616700,85.5,1087014700,46729,21286,83.7,137814,250,1041
20170225,7,7,0,OLD,20167922,7,핵소 고지,2017-02-22,240399449,3.4,99093898,70.1,703682400,29070,11670,67.1,93907,425,924
20170225,8,8,1,OLD,20151228,8,공조,2017-01-18,174445500,2.4,87778800,101.3,63458679126,20672,10111,95.7,7776854,335,553
20170225,9,9,1,OLD,20170509,9,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,111018500,1.6,28601000,34.7,306404000,14177,3737,35.8,39985,119,245
20170225,10,10,-2,OLD,20156562,10,루시드 드림,2017-02-22,115482949,1.6,16283698,16.4,522571100,13976,1877,15.5,71939,461,1027
20170226,1,1,0,OLD,20170241,1,23 아이덴티티,2017-02-22,2282551100,33.7,-154468900,-6.3,7847785700,265101,-18520,-6.5,966904,934,3958
20170226,2,2,0,OLD,20166421,2,재심,2017-02-15,1452277600,21.5,-58725401,-3.9,15070950637,172320,-7034,-3.9,1887218,755,3190
20170226,3,3,0,OLD,20150964,3,조작된 도시,2017-02-09,636204600,9.4,-3882351,-0.6,19107073787,76007,-649,-0.8,2379539,538,1634
20170226,4,4,0,OLD,20161723,4,싱글라이더,2017-02-22,465403700,6.9,-43307100,-8.5,2011741921,55284,-4993,-8.3,262306,576,1880
20170226,5,5,0,OLD,20161744,5,트롤,2017-02-16,382840600,5.7,-11261300,-2.9,3455356100,48393,-2340,-4.6,467052,519,1120
20170226,6,6,0,OLD,20166101,6,존 윅 - 리로드,2017-02-22,364033200,5.4,-49630600,-12,1451047900,41344,-5385,-11.5,179158,247,1006
20170226,7,7,0,OLD,20167922,7,핵소 고지,2017-02-22,229741600,3.4,-10657849,-4.4,933424000,27775,-1295,-4.5,121682,427,891
20170226,8,8,0,OLD,20151228,8,공조,2017-01-18,163037900,2.4,-11407600,-6.5,63621717026,19474,-1198,-5.8,7796328,336,545
20170226,9,9,1,OLD,20156562,9,루시드 드림,2017-02-22,111513600,1.6,-3969349,-3.4,634084700,13308,-668,-4.8,85247,443,950
20170226,10,10,1,OLD,20163580,10,그레이트 월,2017-02-15,113944800,1.7,-11814100,-9.4,4265161858,12809,-1096,-7.9,488683,311,601
20170227,1,1,0,OLD,20170241,1,23 아이덴티티,2017-02-22,864657500,31.7,-1417893600,-62.1,8712443200,113233,-151868,-57.3,1080137,799,3644
20170227,2,2,0,OLD,20166421,2,재심,2017-02-15,488932000,17.9,-963345600,-66.3,15559882637,65625,-106695,-61.9,1952843,707,3029
20170227,3,3,2,OLD,20161744,3,트롤,2017-02-16,214347400,7.9,-168493200,-44,3669703500,31281,-17112,-35.4,498333,426,897
20170227,4,4,-1,OLD,20150964,4,조작된 도시,2017-02-09,213595100,7.8,-422609500,-66.4,19320668887,28848,-47159,-62,2408387,498,1596
20170227,5,5,-1,OLD,20161723,5,싱글라이더,2017-02-22,188968100,6.9,-276435600,-59.4,2200710021,25585,-29699,-53.7,287891,507,1826
20170227,6,6,0,OLD,20166101,6,존 윅 - 리로드,2017-02-22,127526100,4.7,-236507100,-65,1578574000,16255,-25089,-60.7,195413,222,966
20170227,7,7,0,OLD,20167922,7,핵소 고지,2017-02-22,102131000,3.7,-127610600,-55.5,1035555000,14022,-13753,-49.5,135704,407,970
20170227,8,8,0,OLD,20151228,8,공조,2017-01-18,62895800,2.3,-100142100,-61.4,63684612826,8492,-10982,-56.4,7804820,318,555
20170227,9,9,0,OLD,20156562,9,루시드 드림,2017-02-22,55454500,2.0,-56059100,-50.3,689539200,7423,-5885,-44.2,92670,425,943
20170227,10,10,2,OLD,20165927,10,문라이트,2017-02-22,53892900,2.0,-17040700,-24,378081100,7056,-1252,-15.1,47747,170,364
20170228,1,1,0,OLD,20170241,1,23 아이덴티티,2017-02-22,882255300,24.2,17597800,2,9594698500,116555,3322,2.9,1196692,841,3378
20170228,2,2,33,OLD,20161827,2,로건,2017-03-01,792353500,21.8,790085500,34836.2,800097500,97994,97616,25824.3,99025,831,2234
20170228,3,3,-1,OLD,20166421,3,재심,2017-02-15,573047300,15.7,84115300,17.2,16132929937,77863,12238,18.6,2030706,723,2701
20170228,4,4,-1,OLD,20161744,4,트롤,2017-02-16,238610000,6.6,24262600,11.3,3908313500,35276,3995,12.8,533609,411,847
20170228,5,5,-1,OLD,20150964,5,조작된 도시,2017-02-09,231674300,6.4,18079200,8.5,19552343187,31737,2889,10,2440124,516,1346
20170228,6,6,-1,OLD,20161723,6,싱글라이더,2017-02-22,173179600,4.8,-15788500,-8.4,2373889621,24027,-1558,-6.1,311918,541,1435
20170228,7,7,-1,OLD,20166101,7,존 윅 - 리로드,2017-02-22,106476300,2.9,-21049800,-16.5,1685050300,13795,-2460,-15.1,209208,238,762
20170228,8,8,-1,OLD,20167922,8,핵소 고지,2017-02-22,83786800,2.3,-18344200,-18,1119341800,11877,-2145,-15.3,147581,362,689
20170228,9,9,1,OLD,20165927,9,문라이트,2017-02-22,75121600,2.1,21228700,39.4,453202700,10267,3211,45.5,58014,167,329
20170228,10,10,49,OLD,20166468,10,사일런스,2017-02-28,52392200,1.4,52167200,23185.4,78718900,7030,6985,15522.2,10060,304,510
